ID,math9,math9_score,math10,math10_score,eng9,eng9_score,eng10,eng10_score,hist9,hist9_score,bio9,bio_score,phys10,phys10_score,chem11,chem11_score
2240117,Algebra 1,78.259998321533203,,,English 1,41.974999904632568,,,World Affairs,63.270000457763672,Biology 1 Hon,45.149999618530273,,,,
2240118,Algebra 1,64.785001754760742,Geometry (2 hr),60.645000457763672,English 1,88.185001373291016,English 2,89.25,World Affairs,84.510002136230469,Biology 1,85.990001678466797,Physics 1,78.369998931884766,Chemistry 1,59.42500114440918
2240119,Algebra 1,82.379997253417969,Geometry,92.099998474121094,English 1,93.994998931884766,English 2 Hon,94.270000457763672,World Affairs,80.545001983642578,Biology 1,90.665000915527344,Physics 1,91.94000244140625,Chemistry 1,65.120002746582031
2240121,Algebra 1,77.685001373291016,Geometry,89.875,English 1,85.469997406005859,English 2,90.810001373291016,AP Human Geography,75.185001373291016,Biology 1,99.659999847412109,Physics 1,90.379997253417969,,
2240122,Algebra 1,86.994998931884766,Geometry,65.80999755859375,English 1,90.229999542236328,English 2,97.069999694824219,World Affairs,79.005001068115234,Biology 1,73.310001373291016,Physics 1,76.80999755859375,,
2240126,Algebra 1,76.449996948242188,Geometry,86.435001373291016,English 1,0.60000002384185791,English 1,65,AP Human Geography,26.920000076293945,Biology 1,64.450000762939453,Physics 1,83.529998779296875,,
2240126,Algebra 1,76.449996948242188,Geometry,86.435001373291016,English 1,0.60000002384185791,English 1,65,AP Human Geography,26.920000076293945,Biology 1 Hon,38.75,Physics 1,83.529998779296875,,
2240126,Algebra 1,76.449996948242188,Geometry,86.435001373291016,English 1,0.60000002384185791,English 1,65,World Affairs,67.134998321533203,Biology 1,64.450000762939453,Physics 1,83.529998779296875,,
2240126,Algebra 1,76.449996948242188,Geometry,86.435001373291016,English 1,0.60000002384185791,English 1,65,World Affairs,67.134998321533203,Biology 1 Hon,38.75,Physics 1,83.529998779296875,,
2240126,Algebra 1,76.449996948242188,Geometry,86.435001373291016,English 1 Hon,25.899999618530273,English 1,65,AP Human Geography,26.920000076293945,Biology 1,64.450000762939453,Physics 1,83.529998779296875,,
2240126,Algebra 1,76.449996948242188,Geometry,86.435001373291016,English 1 Hon,25.899999618530273,English 1,65,AP Human Geography,26.920000076293945,Biology 1 Hon,38.75,Physics 1,83.529998779296875,,
2240126,Algebra 1,76.449996948242188,Geometry,86.435001373291016,English 1 Hon,25.899999618530273,English 1,65,World Affairs,67.134998321533203,Biology 1,64.450000762939453,Physics 1,83.529998779296875,,
2240126,Algebra 1,76.449996948242188,Geometry,86.435001373291016,English 1 Hon,25.899999618530273,English 1,65,World Affairs,67.134998321533203,Biology 1 Hon,38.75,Physics 1,83.529998779296875,,
2240127,Algebra 1,71.899997711181641,Geometry (2 hr),79.494998931884766,English 1,89.135002136230469,English 2,94.090000152587891,World Affairs,86.614997863769531,Biology 1,94.569999694824219,Physics 1,72.265003204345703,,
2240128,Algebra 1,81.650001525878906,Geometry,74.415000915527344,English 1,97.410003662109375,English 2,93.670001983642578,World Affairs,92.814998626708984,Biology 1,101.04000091552734,Physics 1 Hon,72.700000762939453,,
2240131,Algebra 1,89.220001220703125,Geometry,96.205001831054688,English 1,99.544998168945313,English 2 Hon,96.110000610351563,World Affairs,94.854999542236328,Biology 1,98.854999542236328,Physics 1,97.399997711181641,,
2240132,Algebra 1,81.119998931884766,Geometry,91.784999847412109,English 1 Hon,76.364997863769531,English 2 Hon,94.994998931884766,AP Human Geography,75.794998168945313,Biology 1 Hon,70,Physics 1 Hon,82.720001220703125,,
2240133,Algebra 1,82.324996948242188,Geometry,64.924999237060547,English 1,76.049999237060547,English 2,84.825000762939453,World Affairs,80.325000762939453,Biology 1,76.829998016357422,Physics 1,74.939998626708984,,
2240134,Algebra 1,8.9849998950958252,,,English 1,11.570000186562538,English 1,57.5,World Affairs,1.3749999403953552,Biology 1,4.3199999332427979,,,,
2240137,Algebra 1,65.739999771118164,Geometry,55.604999542236328,English 1,64.975000381469727,English 2,78.220001220703125,World Affairs,80.639999389648438,Biology 1,77.31500244140625,Physics 1,67,Chemistry 1,36.790000915527344
2240138,Algebra 1,0.24499999359250069,,,English 1,0.98000000417232513,English 1,65,World Affairs,15.364999771118164,Biology 1,6.4350000023841858,,,,
2240139,Algebra 1,90.424999237060547,Geometry,94.830001831054688,English 1 Hon,82.704998016357422,English 2 Hon,94.970001220703125,AP Human Geography,84.069999694824219,Biology 1 Hon,92.80999755859375,,,,
2240141,Algebra 1,10.974999904632568,,,English 1,12.555000305175781,,,World Affairs,24.454999923706055,Biology 1,30.809999465942383,,,,
2240143,Algebra 1,70.114997863769531,Geometry,78.169998168945313,English 1,19.665000438690186,English 1,29.929999396204948,World Affairs,75.040000915527344,Biology 1,83.614997863769531,Physics 1,74.300003051757813,Chemistry 1,68.070001602172852
2240143,Algebra 1,70.114997863769531,Geometry,78.169998168945313,English 1,19.665000438690186,English 1 CR Grading,65,World Affairs,75.040000915527344,Biology 1,83.614997863769531,Physics 1,74.300003051757813,Chemistry 1,68.070001602172852
2240144,Algebra 1,71.150001525878906,Geometry (2 hr),69.340000152587891,English 1,79.729999542236328,English 2,79.170001983642578,World Affairs,64.755001068115234,Biology 1,67.024997711181641,Physics 1,74.005001068115234,,
2240146,Algebra 1,38.380001068115234,,,English 1,8.4749999046325684,English 1,63.005001068115234,World Affairs,63.114997863769531,Biology 1,49.885000228881836,Physics 1,62.060001373291016,,
2240147,Algebra 1,83.139999389648438,Geometry (2 hr),81.979999542236328,English 1,84.919998168945313,English 2,94.529998779296875,World Affairs,84.270000457763672,Biology 1,84.389999389648438,Physics 1,72.650001525878906,Chemistry 1,68.465000152587891
2240148,Algebra 1,25.354999542236328,,,English 1,21.885000705718994,English 1,65,World Affairs,66.670001983642578,Biology 1,50.779998779296875,,,,
2240149,Algebra 1,61.795000076293945,Geometry (2 hr),61.049999237060547,English 1,70.089998245239258,English 2,80.109996795654297,World Affairs,64.540000915527344,Biology 1,65.94999885559082,Physics 1,59.165000915527344,Chemistry 1,40.650001525878906
2240150,Algebra 1,48.979999542236328,Geometry,70.033332824707031,English 1 Hon,69.915000915527344,English 2,95.584999084472656,AP Human Geography,45.730001449584961,Biology 1 Hon,74.635002136230469,Physics 1,83.030002593994141,,
2240152,Algebra 1,63.534999847412109,Geometry,72.180000305175781,English 1,76.240001678466797,English 2,84.255001068115234,World Affairs,87.289997100830078,Biology 1,83.340000152587891,Physics 1,79.43499755859375,,
2240153,Algebra 1,96.840000152587891,Geometry Hon,95.604999542236328,English 1 Hon,95.104999542236328,English 2 Hon,98.694999694824219,AP Human Geography,100.25,Biology 1 Hon,99.189998626708984,Physics 1 Hon,91.419998168945313,Chemistry 1 Hon,97.365001678466797
2240155,Algebra 1,66.904998779296875,Geometry,39.694999694824219,English 1,76.025001525878906,English 2,72.884998321533203,World Affairs,82.604999542236328,Biology 1,85.444999694824219,Physics 1,60.895000457763672,,
2240156,Algebra 1,85.319999694824219,Geometry,88.385002136230469,English 1,86.930000305175781,English 2,94.590000152587891,World Affairs,86.529998779296875,Biology 1,97.465000152587891,Physics 1,80.974998474121094,Chemistry 1,75.229999542236328
2240157,Algebra 1,67.804998397827148,Geometry (2 hr),87.375,English 1,15.059999942779541,English 1,65,World Affairs,62.709999084472656,Biology 1,75.010002136230469,Physics 1,63.655000686645508,Chemistry 1,31.36500072479248
2240158,Algebra 1,66.025001525878906,Geometry,74.579998016357422,English 1,75.305000305175781,English 2,80.834999084472656,World Affairs,86.009998321533203,Biology 1,66.485000610351563,Physics 1,80.469997406005859,,
2240162,Algebra 1,70,Geometry,75,English 1 In,98.865001678466797,English 2,80.530002593994141,World History,70,,,,,,
2240164,Algebra 1,78.470001220703125,Geometry,77.514999389648438,English 1 Hon,82.790000915527344,English 2 Hon,82.034999847412109,AP Human Geography,66.225002288818359,Biology 1 Hon,82.704998016357422,Physics 1 Hon,67.040000915527344,,
2240165,Algebra 1,30.245000839233398,,,English 1,78.805000305175781,English 2,83.784999847412109,World Affairs,73.895000457763672,Biology 1,72.889999389648438,Physics 1,65.885000228881836,,
2240166,Algebra 1,83.235000610351563,Geometry (2 hr),62.830001831054688,English 1,66.029998779296875,English 2,89.854999542236328,World Affairs,67.619998931884766,Biology 1,58.395000457763672,Physics 1,60.319999694824219,Chemistry 1,45.795000076293945
2240167,Algebra 1,66.873331705729171,Geometry,82.574996948242188,English 1,68.665000915527344,English 2,84.014999389648438,World Affairs,73.849998474121094,Biology 1,76.450000762939453,Physics 1,86.944999694824219,,
2240169,Algebra 1,78.200000762939453,Geometry,77.615001678466797,English 1,76.604999542236328,English 2,65.155000686645508,World Affairs,75.81500244140625,Biology 1,79.674999237060547,Physics 1,69.645000457763672,,
2240171,Algebra 1,42.330001831054688,,,English 1,30.469999313354492,English 1,65,World Affairs,66.704999923706055,Biology 1,61.720001220703125,Physics 1,50.944999694824219,,
2240173,Algebra 1,88.204998016357422,Geometry,83.759998321533203,English 1,90.975002288818359,English 2 Hon,86.229999542236328,World Affairs,91.830001831054688,Biology 1,94.400001525878906,Physics 1,85.400001525878906,Chemistry 1,78.670001983642578
2240174,Algebra 1,97.194999694824219,Geometry (2 hr),92.010002136230469,English 1,98.959999084472656,English 2,97.409999847412109,World Affairs,97.189998626708984,Biology 1,96.014999389648438,Physics 1,93.224998474121094,,
2240175,Algebra 1,66.595001220703125,Geometry (2 hr),71.335002899169922,English 1,67.850000381469727,English 2,70.109996795654297,World Affairs,54.470001220703125,Biology 1,21.15000057220459,,,,
2240179,Algebra 1,52.773332595825195,Geometry,51.635000228881836,English 1,46.68333307902018,English 2,67.209999084472656,World Affairs,70.580001831054688,Biology 1,51.065000534057617,,,,
2240180,Algebra 1,28.37666694323222,,,English 1,45.465000152587891,English 1,65,World Affairs,67.959999084472656,Biology 1,50.033333460489906,Physics 1,82.549999237060547,,
2240181,Algebra 1,81.80999755859375,Geometry,70.204999923706055,English 1,11.469999551773071,,,World Affairs,49.420000076293945,Biology 1,75.264999389648438,,,,
2240182,Algebra 1,80.645000457763672,Geometry,77.575000762939453,English 1,98.310001373291016,English 2,92.430000305175781,World Affairs,91.764999389648438,Biology 1,99.630001068115234,Physics 1,83.709999084472656,,
2240185,Algebra 1,91.549999237060547,Geometry,80.31500244140625,English 1 Hon,95.610000610351563,English 2 Hon,82.614997863769531,World Affairs,95.905002593994141,Biology 1 Hon,100,Physics 1 Hon,66.409997940063477,,
2240187,Algebra 1,5.6550001874566078,,,English 1,0.31499999761581421,English 1,65,World Affairs,22.24500036239624,Biology 1,14.290000438690186,,,,
2240188,Algebra 1,49.924999237060547,,,English 1,1.3450000286102295,English 1,65,World Affairs,52.894999504089355,Biology 1,49.220000267028809,,,,
2240188,Algebra 1,49.924999237060547,,,English 1,1.3450000286102295,English 2,80,World Affairs,52.894999504089355,Biology 1,49.220000267028809,,,,
2240190,Algebra 1,19.959999084472656,,,English 1,60.159999847412109,English 2 In,68.269996643066406,World Affairs,12.960000038146973,Biology 1,7.7100000381469727,,,,
2240191,Algebra 1,6.5,,,English 1,1,English 1,65,World Affairs,49.193332672119141,Biology 1,44.496667385101318,,,,
2240192,Algebra 1,70.625,Geometry (2 hr),87.399997711181641,English 1,92.295001983642578,English 2,83.564998626708984,World Affairs,86.480003356933594,Biology 1,81.709999084472656,Physics 1,71.220001220703125,,
2240193,Algebra 1,91.529998779296875,Geometry (2 hr),89.635002136230469,English 1,68.669998168945313,English 2,77.029998779296875,World Affairs,69.644996643066406,Biology 1,75.01500129699707,Physics 1,85.650001525878906,Chemistry 1,73.860000610351563
2240194,Algebra 1,94.680000305175781,Geometry,86.224998474121094,English 1,98.125,English 2 Hon,93.534999847412109,AP Human Geography,92.939998626708984,Biology 1 Hon,100,Physics 1 Hon,79.534999847412109,Chemistry 1 Hon,79.720001220703125
2240198,Algebra 1,66.645000457763672,Geometry (2 hr),74.514999389648438,English 1,75.175003051757813,English 2,94.165000915527344,World Affairs,79.395000457763672,Biology 1,88.469997406005859,Physics 1,74.110000610351563,,
2240199,Algebra 1,60.119998931884766,Geometry,57.204999923706055,English 1,34.559999465942383,English 1,65,World Affairs,75.014999389648438,Biology 1,76.755001068115234,Physics 1,76.989997863769531,,
2240200,Algebra 1,82.779998779296875,Geometry,59.514999389648438,English 1,68.179998397827148,English 2,11.450000405311584,World Affairs,68.959999084472656,Biology 1,63.620000839233398,,,,
2240201,Algebra 1,70.914999008178711,Geometry,84.875,English 1,55.029998779296875,English 2,74.340000152587891,World Affairs,70.575000762939453,Biology 1,83.029998779296875,Physics 1,82.854999542236328,Chemistry 1,77.415000915527344
2240206,Algebra 1,9.2949996590614319,,,English 1,1.4149999618530273,English 1,65,World Affairs,54.773333231608071,Biology 1,32.339999675750732,,,,
2240207,Algebra 1,91.720001220703125,Geometry,82.360000610351563,English 1,87.919998168945313,English 2,86.880001068115234,World Affairs,84.505001068115234,Biology 1,92.670001983642578,Physics 1,68.805000305175781,,
2240208,Algebra 1,93.674999237060547,Geometry,92.095001220703125,English 1,87.744998931884766,English 2,95.375,World Affairs,75.474998474121094,Biology 1,89.180000305175781,Physics 1,77.039997100830078,,
2240210,Algebra 1,88.625,Geometry,80.959999084472656,English 1,91.755001068115234,English 2,84.885002136230469,World Affairs,86.715000152587891,Biology 1,82.544998168945313,Physics 1,84.294998168945313,,
2240211,Algebra 1,87.419998168945313,Geometry,93.090000152587891,English 1,82.155002593994141,English 2,98.955001831054688,World Affairs,91.645000457763672,Biology 1,93.025001525878906,Physics 1,89.069999694824219,Chemistry 1,92.080001831054688
2240212,Algebra 1,66.720001220703125,Geometry,83.604999542236328,English 1 Hon,56.030000686645508,English 2 Hon,94.255001068115234,AP Human Geography,68.129997253417969,Biology 1 Hon,72.670001983642578,Physics 1 Hon,74.849998474121094,Chemistry 1 Hon,51.769998550415039
2240214,Algebra 1,73.575000762939453,Geometry,67.5,English 1,86.600002288818359,English 2,74.584999084472656,World Affairs,89.489997863769531,Biology 1 Hon,79.504997253417969,,,,
2240218,Algebra 1,65,Geometry,77.019996643066406,English 1,65,English 2,73.424999237060547,AP Human Geography,52.469998359680176,Biology 1,93.730003356933594,Physics 1,79.189998626708984,Chemistry 1,16.500000238418579
2240218,Algebra 1,65,Geometry,77.019996643066406,English 1,65,English 2,73.424999237060547,AP Human Geography,52.469998359680176,Biology 1 Hon,60,Physics 1,79.189998626708984,Chemistry 1,16.500000238418579
2240218,Algebra 1,65,Geometry,77.019996643066406,English 1 Hon,59.80000114440918,English 2,73.424999237060547,AP Human Geography,52.469998359680176,Biology 1,93.730003356933594,Physics 1,79.189998626708984,Chemistry 1,16.500000238418579
2240218,Algebra 1,65,Geometry,77.019996643066406,English 1 Hon,59.80000114440918,English 2,73.424999237060547,AP Human Geography,52.469998359680176,Biology 1 Hon,60,Physics 1,79.189998626708984,Chemistry 1,16.500000238418579
2240219,Algebra 1,43.174999237060547,,,English 1 Hon,54.235000610351563,English 1,65,AP Human Geography,65.019996643066406,Biology 1,65,,,,
2240219,Algebra 1,43.174999237060547,,,English 1 Hon,54.235000610351563,English 1,65,AP Human Geography,65.019996643066406,Biology 1 Hon,40,,,,
2240219,Algebra 1,43.174999237060547,,,English 1 Hon,54.235000610351563,English 1,65,World Affairs,63.389999389648438,Biology 1,65,,,,
2240219,Algebra 1,43.174999237060547,,,English 1 Hon,54.235000610351563,English 1,65,World Affairs,63.389999389648438,Biology 1 Hon,40,,,,
2240223,Algebra 1,59.715000152587891,Geometry (2 hr),78.614997863769531,English 1,88.055000305175781,English 2,76.680000305175781,World Affairs,63.049997329711914,Biology 1,72.434999465942383,Physics 1,61.674999237060547,,
2240226,Algebra 1,44.600000381469727,,,English 1,69.860000610351563,English 2,61.315000534057617,World Affairs,62.849998474121094,Biology 1,48.225001335144043,,,,
2240227,Algebra 1,42.465000152587891,Geometry In,89.045001983642578,English 1,55.180000305175781,English 2 In,89.985000610351563,World Affairs,67.834999084472656,Biology 1,51.379999160766602,,,,
2240229,Algebra 1,65,Geometry,70.860000610351563,English 1 Hon,80.575000762939453,English 2,75.014999389648438,AP Human Geography,57.005001068115234,Biology 1 Hon,60,Physics 1,74.07499885559082,,
2240229,Algebra 1,65,Geometry,70.860000610351563,English 1 Hon,80.575000762939453,English 2,75.014999389648438,World Affairs,65,Biology 1 Hon,60,Physics 1,74.07499885559082,,
2240232,Algebra 1,38.314999580383301,,,English 1,4.5449999570846558,English 1,65,World Affairs,53.310000101725258,Biology 1,53.219999313354492,,,,
2240233,Algebra 1,64.864999771118164,Geometry (2 hr),15.844999998807907,English 1,2.0349999964237213,English 1,65,World Affairs,50.192500114440918,Biology 1,89.694999694824219,Physics 1,43.675000190734863,,
2240233,Algebra 1,64.864999771118164,Geometry 2HR CR Grading,50,English 1,2.0349999964237213,English 1,65,World Affairs,50.192500114440918,Biology 1,89.694999694824219,Physics 1,43.675000190734863,,
2240234,Algebra 1,66.070001602172852,Geometry (2 hr),71.739997863769531,English 1,79.784999847412109,English 2,81.354999542236328,World Affairs,68.969999313354492,Biology 1,73.639999389648438,Physics 1,80.134998321533203,Chemistry 1,61.364999771118164
